behaviour,trial_id,loss,median_monitoring_quality,w,c1,c2,eval_time_s,timestamp
grazing,93,-0.2545583475173235,0.2545583475173235,0.57769416988023,2.618563028286077,0.7761713726493409,1202.0607905387878,20260718_231625
grazing,94,-0.2518264741584791,0.2518264741584791,0.5704637187836663,2.4035719237494777,0.7842134433462772,1206.939965724945,20260718_233638
grazing,95,-0.2522460612434506,0.2522460612434506,0.5698033495252505,2.635011996284593,0.7825288291464685,1203.076353788376,20260718_235649
grazing,96,-0.251493503303318,0.251493503303318,0.5441314597781124,2.628108013199491,0.6269579174030026,1190.139475107193,20260719_001647
grazing,97,-0.2479299806740041,0.2479299806740041,0.5153911283891675,2.735106900282079,1.00486100092133,1199.3165924549105,20260719_003652
grazing,98,-0.2514346190565615,0.2514346190565615,0.5881476549985695,2.1926311777430807,0.7709991808267705,1207.170724153519,20260719_005707
grazing,99,-0.2488280098681091,0.2488280098681091,0.4631483937380436,2.5661733817018604,0.9420627484753024,1204.4317841529846,20260719_011718
grazing,100,-0.2536498055443834,0.2536498055443834,0.556835391997389,2.371572825148646,0.6484092732284624,1203.104722738266,20260719_013729
travelling,1,-0.1362269402428926,0.1362269402428926,0.8136554076402878,2.651779876417846,1.860356993029923,1134.7044479846954,20260719_142508
travelling,2,-0.2359083383681843,0.2359083383681843,0.3004213547905083,2.582791445740304,1.8247474865134097,1205.7010369300842,20260719_144520
travelling,3,-0.1952410685634837,0.1952410685634837,0.1469627872850277,1.8529825538190088,0.2209830763515723,1141.5165121555328,20260719_150427
travelling,4,-0.25516314391381,0.25516314391381,0.4037776702619792,1.7773602399774224,0.6366513509800057,1222.088418483734,20260719_152456
travelling,5,-0.2197464779016973,0.2197464779016973,0.5029037546614818,0.8620689595597015,0.2899339370310274,1192.38675904274,20260719_154455
travelling,6,-0.2663308744673234,0.2663308744673234,0.754727360264789,1.32583019505736,0.4830723258524525,1217.0000324249268,20260719_160518
travelling,7,-0.1653766931963355,0.1653766931963355,0.6990785947415082,0.2452408258564674,2.9909616297003168,1215.7076535224917,20260719_162540
travelling,8,-0.1882665658305504,0.1882665658305504,0.0642868633095492,2.2441073188812024,2.490268897117441,1156.0468878746033,20260719_164502
travelling,9,-0.1752371838676671,0.1752371838676671,0.7232984036743606,0.1622336233325519,2.314142452787512,1225.2073049545288,20260719_170534
travelling,10,-0.2481879785844599,0.2481879785844599,0.3250323927354744,1.3049938609524188,1.4416715061337235,1243.250347852707,20260719_172623
travelling,11,-0.1458121270045343,0.1458121270045343,0.0347034358568199,0.8049742611316126,0.1237810721127381,1132.741009473801,20260719_174523
travelling,12,-0.1944224459047226,0.1944224459047226,0.7810878336638913,0.3144918511394057,1.8244571547301784,1226.28569149971,20260719_180555
travelling,13,-0.2427411605946393,0.2427411605946393,0.2831609380301049,1.827312447264958,2.190118801086162,1231.7648613452911,20260719_182633
travelling,14,-0.1976897909758361,0.1976897909758361,0.0674229237941094,0.2665555441975124,1.4014456975062186,1221.4629306793213,20260719_184701
travelling,15,-0.1913908437125277,0.1913908437125277,0.232460637469597,0.0512900698432334,2.717194906902577,1228.700030088425,20260719_190736
travelling,16,-0.1297297028459162,0.1297297028459162,0.8752476091491476,0.6128527560304866,2.9632116358801057,1168.5363733768463,20260719_192711
travelling,17,-0.1150363146053723,0.1150363146053723,0.882267604974632,2.4509842926400958,2.442250402342084,1137.5007820129397,20260719_194615
travelling,18,-0.2008056984316207,0.2008056984316207,0.3249490313631097,1.0520498798199989,0.3092461984096847,1179.3830587863922,20260719_200600
