run_id,behaviour,N_a,sigma,herd_idx,M,rep,min_sep,herd_seed,pso_seed,V1,V2,V3,minV,per_animal_min_mean,per_animal_min_p10,Omega,Delta,Lambda_dist,Lambda_idle,convergence_iter,poses,status,t_solve
grazing_N100_s100_h0_M5_r1_ms2.5,grazing,100,100.0,0,5,1,2.5,2072704986791287117,6323742147358422660,0.94,0.658125,0.729375,0.658125,0.428125,0.0,0.0421444709904634,0.0421444709904634,1.0,1.0,100,"[[-218.3135223388672, 30.0, -254.3943634033203, 340.8013778688692, 0.0], [54.70707321166992, 45.0, -181.95303344726562, 276.75792465380664, -35.737833002489566], [138.1446990966797, 60.0, 17.773178100585938, 206.41230325309823, -59.157611237771455], [18.717260360717773, 75.0, -4.203550815582275, 277.3714874884955, -89.59808442003609], [-98.70115661621094, 90.0, 38.65871810913086, 55.92545365275156, -72.44667094242993]]",ok,36.74090361595154
grazing_N100_s100_h0_M5_r2_ms2.5,grazing,100,100.0,0,5,2,2.5,2072704986791287117,6466720779592099423,1.0,0.83625,0.805625,0.805625,0.64625,0.0,0.0404647203478699,0.0404647203478699,1.0,1.0,100,"[[-287.5306701660156, 30.0, -105.64259338378906, 1.4991072503351468, -24.628345811650448], [443.52618408203125, 45.0, 164.58192443847656, 213.82552278086396, -36.31225101543979], [51.546138763427734, 60.0, -46.68567657470703, 232.67561613608004, -47.93564787935281], [58.6052131652832, 75.0, 123.06623840332031, 140.12001675908937, -59.256473156142945], [23.21574592590332, 90.0, -54.995262145996094, 117.5033696491722, -62.91797947165334]]",ok,36.65731978416443
grazing_N100_s100_h0_M5_r3_ms2.5,grazing,100,100.0,0,5,3,2.5,2072704986791287117,4992350697969643550,0.99,0.57,0.52125,0.52125,0.14,0.0,0.0461230119342083,0.0461230119342083,1.0,1.0,100,"[[-441.4589538574219, 30.0, -392.1083068847656, 298.9425135994423, -29.99705134582339], [-118.10116577148438, 45.0, -143.3667755126953, 304.9808518032871, -44.871943799704056], [-3.4411444664001465, 60.0, -34.19967269897461, 306.2690477453675, -57.827475113868005], [43.54655456542969, 75.0, 48.187435150146484, 247.07693818811043, -56.22858040123299], [9.978554725646973, 90.0, -131.887939453125, 269.1605869436796, -68.60546644388818]]",ok,35.7930748462677
grazing_N100_s100_h0_M5_r4_ms2.5,grazing,100,100.0,0,5,4,2.5,2072704986791287117,5312341380667663791,0.97,0.53,0.57,0.53,0.17,0.0,0.0427525045207686,0.0427525045207686,1.0,1.0,100,"[[-36.98991012573242, 30.0, -424.2623291015625, 226.5510388558079, -44.346559354750774], [-31.442554473876953, 45.0, -126.6085205078125, 289.54628824355063, -36.016800598329816], [-56.481929779052734, 60.0, -86.44608306884766, 169.13958340679693, -52.191365898812045], [55.365257263183594, 75.0, -14.980977058410645, 197.71478248546123, -63.05976473192934], [71.8583755493164, 90.0, -124.25970458984375, 221.18369039058663, -83.81996682284675]]",ok,35.211095333099365
grazing_N100_s100_h0_M6_r0_ms2.5,grazing,100,100.0,0,6,0,2.5,2072704986791287117,4031627943522796640,1.0,0.78,0.77,0.77,0.55,0.0,0.0469734191643075,0.0469734191643075,1.0,1.0,100,"[[-259.0382995605469, 30.0, 57.80336380004883, 317.0408353803836, -26.85196611532767], [71.39226531982422, 45.0, 220.7723846435547, 91.63509513954168, -39.25383002716744], [-18.962190628051758, 60.0, -57.57511520385742, 50.27001711850917, -50.22442349400448], [20.138368606567383, 75.0, -34.95198440551758, 268.9858313975175, -67.26565555854], [-54.948822021484375, 90.0, 25.618928909301758, 162.55287526991745, -71.5083776705527], [105.32821655273438, 105.0, -289.63238525390625, 184.29866401439693, -22.28206378678619]]",ok,42.749165296554565
grazing_N100_s100_h0_M6_r1_ms2.5,grazing,100,100.0,0,6,1,2.5,2072704986791287117,2956683631050431778,1.0,0.8875,0.8925,0.8875,0.780625,0.0,0.0294410601314741,0.0294410601314741,1.0,1.0,100,"[[-284.7535400390625, 30.0, 203.71905517578125, 45.33800332842007, -40.79100206854816], [273.376953125, 45.0, 130.9855194091797, 146.7688182483724, -15.59585238696864], [-7.635138034820557, 60.0, -8.311647415161133, 73.68093739532262, -38.27558635658178], [27.440330505371094, 75.0, 7.85018253326416, 112.11779636232427, -80.41385368221643], [-443.605712890625, 90.0, -124.50175476074219, 0.0, -27.520359520204686], [-28.14561653137207, 105.0, 64.23492431640625, 315.42410649242277, -55.73619259701957]]",ok,41.13551878929138
grazing_N100_s100_h0_M6_r2_ms2.5,grazing,100,100.0,0,6,2,2.5,2072704986791287117,8093636495304225060,0.99,0.81,0.74,0.74,0.56,0.0,0.049014454041488,0.049014454041488,1.0,1.0,100,"[[189.99752807617188, 30.0, -154.06727600097656, 195.8519519942782, -19.398430984713908], [279.0762023925781, 45.0, 89.84447479248047, 159.74157522303793, -19.422146573892515], [44.88654327392578, 60.0, 14.216593742370605, 145.76666117361088, -62.357846851926645], [12.463122367858887, 75.0, -65.55171203613281, 114.08078673487319, -65.11803170570359], [47.09010314941406, 90.0, 98.35474395751953, 101.70061161728465, -77.42357450323344], [-132.53524780273438, 105.0, -102.44061279296875, 358.52304566066135, -70.32864408866845]]",ok,44.21983003616333
grazing_N100_s100_h0_M6_r3_ms2.5,grazing,100,100.0,0,6,3,2.5,2072704986791287117,1180635742194027432,0.99,0.79,0.788125,0.788125,0.608125,0.0,0.0464664318300455,0.0464664318300455,1.0,1.0,100,"[[-81.4021987915039, 30.0, -314.05108642578125, 274.11208232055037, -22.790372636875308], [269.21026611328125, 45.0, 88.6048355102539, 181.16266489288566, -32.97790479152393], [26.70696449279785, 60.0, -70.46122741699219, 263.0772812351333, -41.63805777127218], [-8.71895980834961, 75.0, 94.73927307128906, 0.019012349422691897, -66.24408365511465], [97.55047607421875, 90.0, -132.91372680664062, 204.60892178158576, -67.92156643975976], [90.74945831298828, 105.0, -16.789905548095703, 278.2195008082952, -67.76547919234156]]",ok,48.33219289779663
grazing_N100_s100_h0_M6_r4_ms2.5,grazing,100,100.0,0,6,4,2.5,2072704986791287117,6004934548930191567,1.0,0.65,0.63,0.63,0.28,0.0,0.053470111082291,0.053470111082291,1.0,1.0,100,"[[204.0406494140625, 30.0, -4.854422569274902, 219.71350640276594, -26.6791812017641], [242.35797119140625, 45.0, 118.01087951660156, 146.54530929175488, -41.512536104031085], [65.66120910644531, 60.0, 87.74945068359375, 189.409415952147, -54.982731212671666], [92.88412475585938, 75.0, -127.80393981933594, 199.79022848683107, -68.33781010724437], [29.369487762451172, 90.0, 14.164070129394531, 116.31112221992002, -77.049129521222], [9.477875709533691, 105.0, -47.344974517822266, 103.18773286864611, -63.93252244017645]]",ok,45.8260772228241
grazing_N100_s100_h0_M7_r0_ms2.5,grazing,100,100.0,0,7,0,2.5,2072704986791287117,8787153583194842406,1.0,0.844375,0.820625,0.820625,0.665,0.0,0.0453756545278683,0.0453756545278683,1.0,1.0,99,"[[-291.85693359375, 30.0, -106.67652893066406, 360.0, -23.342363290249207], [-115.99517822265625, 45.0, -146.83154296875, 293.662491128594, -45.71856687257372], [-22.740095138549805, 60.0, -73.70231628417969, 34.877944926388174, -55.18754137830179], [33.84077835083008, 75.0, 31.690353393554688, 115.69127171885283, -60.50990477718702], [-102.15384674072266, 90.0, 243.56712341308594, 76.45921758245174, -41.10605193794686], [-82.14214324951172, 105.0, 98.19204711914062, 104.26788238243064, -69.92007683082893], [52.177066802978516, 120.0, -202.7165985107422, 161.2359625524458, -47.59936122255429]]",ok,48.13784074783325
grazing_N100_s100_h0_M7_r1_ms2.5,grazing,100,100.0,0,7,1,2.5,2072704986791287117,6306551218500278792,0.99,0.74,0.74,0.74,0.52,0.0,0.0519250621226989,0.0519250621226989,1.0,1.0,100,"[[185.49966430664062, 30.0, -20.177539825439453, 243.0283000041848, -26.54719863225776], [-36.71138381958008, 45.0, -220.14332580566406, 150.01522712360813, -44.51618533127877], [64.79570007324219, 60.0, -85.53331756591797, 170.22960458974, -46.86693826385419], [97.18264770507812, 75.0, -173.4396209716797, 240.2684900493489, -49.484012784911506], [33.13632583618164, 90.0, 7.441515922546387, 132.97229269643148, -80.12512332109343], [138.26577758789062, 105.0, 44.854087829589844, 220.82105950890968, -73.98687257388833], [6.354952812194824, 120.0, 123.28963470458984, 67.03103614226346, -71.18741900905698]]",ok,47.05435085296631
grazing_N100_s100_h0_M7_r2_ms2.5,grazing,100,100.0,0,7,2,2.5,2072704986791287117,104052324725243090,1.0,0.859375,0.91,0.859375,0.769375,0.0,0.0392300672385169,0.0392300672385169,1.0,1.0,100,"[[331.22198486328125, 30.0, 110.42167663574219, 229.94164432985517, -27.841818032382722], [91.93399810791016, 45.0, -391.3234558105469, 278.82143290236644, -35.165370789442136], [62.81232452392578, 60.0, -31.610198974609375, 212.49762298340687, -49.0164555161188], [0.46039992570877075, 75.0, 143.12237548828125, 63.84666802972218, -54.18784662076187], [15.921895027160645, 90.0, -66.1769027709961, 0.0, -59.99646896744711], [-390.66558837890625, 105.0, -59.184139251708984, 33.995766351014424, -33.433680943060864], [-227.87489318847656, 120.0, -146.1479034423828, 92.04427470279482, -86.54109674858829]]",ok,48.78074264526367
grazing_N100_s100_h0_M7_r3_ms2.5,grazing,100,100.0,0,7,3,2.5,2072704986791287117,1824910837329587190,0.98,0.78,0.83,0.78,0.65,0.0,0.0398618710601429,0.0398618710601429,1.0,1.0,100,"[[206.7102508544922, 30.0, -13.382044792175293, 125.89466881977167, -57.15320453640526], [79.52952575683594, 45.0, -190.27273559570312, 255.73285874864663, -31.96082556066322], [-42.58480453491211, 60.0, -104.7397232055664, 0.0, -50.37656167961864], [-43.44628143310547, 75.0, 87.04600524902344, 4.630856812594824, -77.15894293143798], [-297.6391906738281, 90.0, -50.08709716796875, 352.7011985643532, -5.188950968760885], [13.212774276733398, 105.0, 86.62071990966797, 338.2015010192867, -80.73997149017309], [48.68625259399414, 120.0, -4.728583812713623, 181.14512846363073, -75.38341996668409]]",ok,45.61589527130127
grazing_N100_s100_h0_M7_r4_ms2.5,grazing,100,100.0,0,7,4,2.5,2072704986791287117,2455979684461112933,0.98,0.76,0.79625,0.76,0.58625,0.0,0.0486181227016336,0.0486181227016336,1.0,1.0,100,"[[-433.8717041015625, 30.0, 180.61769104003906, 0.794791273599194, -35.02874594208875], [-174.26939392089844, 45.0, 82.01177215576172, 360.0, -34.59674344190635], [17.049264907836914, 60.0, -146.53933715820312, 254.16351459733238, -49.48903585684363], [32.21002960205078, 75.0, -45.61225509643555, 252.7400207594923, -59.75291927059478], [65.196533203125, 90.0, -118.83016967773438, 140.88225937270607, -89.99], [65.59591674804688, 105.0, 48.67171859741211, 235.3808288956394, -57.62765507382804], [-26.463191986083984, 120.0, -405.95379638671875, 298.30492747783626, -52.0653869679573]]",ok,50.64300036430359
grazing_N100_s100_h0_M8_r0_ms2.5,grazing,100,100.0,0,8,0,2.5,2072704986791287117,7210530305798770174,1.0,0.78875,0.8,0.78875,0.61875,0.0,0.0446558159507478,0.0446558159507478,1.0,1.0,100,"[[333.4982604980469, 30.0, -367.77777099609375, 173.92323489554437, -32.37184444554006], [166.4663543701172, 45.0, -7.050601482391357, 213.55652301084766, -31.48056988104094], [-14.095741271972656, 60.0, 45.211151123046875, 55.87751392101603, -45.45619627866712], [-54.7084846496582, 75.0, -32.88214111328125, 43.3578695279589, -59.06774552331589], [-136.2550506591797, 90.0, 115.31507110595703, 51.189313769925604, -66.33341241456861], [-230.649169921875, 105.0, 365.3724365234375, 9.294585459383264, -35.24416076184539], [50.276451110839844, 120.0, 75.24405670166016, 215.30210416425683, -74.68267388626798], [-25.49595832824707, 135.0, 200.32615661621094, 190.04739703584502, -88.72253074326113]]",ok,56.974955558776855
grazing_N100_s100_h0_M8_r1_ms2.5,grazing,100,100.0,0,8,1,2.5,2072704986791287117,3210937000326445085,1.0,0.809375,0.81,0.809375,0.649375,0.0,0.0398646481096501,0.0398646481096501,1.0,1.0,100,"[[196.974853515625, 30.0, -15.553220748901367, 236.01656358478425, -25.48150585350097], [-275.2442932128906, 45.0, -106.75120544433594, 0.11494799772447062, -40.33226540538648], [50.04492950439453, 60.0, 36.87626647949219, 126.60374447644061, -49.70664576052811], [-64.46358489990234, 75.0, 327.14031982421875, 360.0, -22.9137309092593], [102.89601135253906, 90.0, 22.551321029663086, 359.88796924654355, -89.93874238944174], [290.4776916503906, 105.0, -286.56060791015625, 275.11497862032195, -45.804153712159106], [9.240920066833496, 120.0, -73.88154602050781, 103.35332173698171, -77.02728563231999], [-175.1708526611328, 135.0, -14.872360229492188, 8.710845427129485, -51.281396358408166]]",ok,53.90001630783081
grazing_N100_s100_h0_M8_r2_ms2.5,grazing,100,100.0,0,8,2,2.5,2072704986791287117,396444312061148421,1.0,0.83,0.85,0.83,0.68,0.0,0.0423816097321026,0.0423816097321026,1.0,1.0,99,"[[21.932941436767578, 30.0, -440.0162048339844, 213.16167779424717, -34.10427645726702], [93.50711059570312, 45.0, -188.05111694335938, 270.7389451830218, -43.469498298653114], [61.61985778808594, 60.0, -94.87496948242188, 178.9869083857179, -51.06865919246623], [19.25177764892578, 75.0, -3.9716720581054688, 276.5902272482454, -89.9187604083787], [-43.63736343383789, 90.0, 71.6464614868164, 118.96869739684306, -62.076841489586606], [166.42958068847656, 105.0, -375.8799133300781, 247.0292703150077, -15.743721204662283], [94.31697082519531, 120.0, 39.94703674316406, 179.3043139194774, -13.734909021946066], [-193.8294677734375, 135.0, -120.82061767578125, 8.483361113804044, -35.096550465677815]]",ok,55.91400337219238
grazing_N100_s100_h0_M8_r3_ms2.5,grazing,100,100.0,0,8,3,2.5,2072704986791287117,4253475069789039984,1.0,0.735,0.779375,0.735,0.564375,0.0,0.0367128535288576,0.0411359973762945,0.8924751038129488,1.0,100,"[[-86.5385513305664, 30.0, 216.03695678710938, 111.23766661349148, -25.349500743380755], [-51.193199157714844, 45.0, -7.802452564239502, 0.39622866677631763, -32.9981681254886], [-441.5962829589844, 60.0, -214.3709259033203, 273.965691660255, 0.0], [45.977943420410156, 75.0, 47.33503723144531, 238.1082209889516, -60.47431250824821], [-51.76865768432617, 90.0, -65.5331039428711, 351.6435835928666, -71.34464697146481], [-155.14202880859375, 105.0, 61.464080810546875, 107.30457433851909, -11.597592399772404], [52.00163650512695, 120.0, -164.21209716796875, 291.62105736811026, -69.18174271202273], [216.65940856933594, 135.0, 125.46824645996094, 60.71907891334691, -39.34470128538958]]",ok,54.25344443321228
grazing_N100_s100_h0_M8_r4_ms2.5,grazing,100,100.0,0,8,4,2.5,2072704986791287117,5120643759374030254,1.0,0.8675,0.811875,0.811875,0.679375,0.0,0.0428207203710264,0.0428207203710264,1.0,1.0,100,"[[-135.85597229003906, 30.0, -155.43008422851562, 310.4151630613753, -25.92356827657841], [-59.470577239990234, 45.0, 114.55614471435547, 119.96624526419876, -39.86858676431067], [29.85045051574707, 60.0, 45.2133674621582, 102.65555270961815, -50.11978110373698], [178.00582885742188, 75.0, 65.47014617919922, 112.93775427411697, -21.55904560986697], [387.487060546875, 90.0, 66.1785888671875, 225.4418721253738, -52.023545406232174], [32.9638671875, 105.0, 52.20366287231445, 258.6785541737653, -67.64650524247409], [156.4266815185547, 120.0, 16.368106842041016, 200.35273756045174, -64.37620389113182], [-79.5490493774414, 135.0, 234.8282928466797, 131.3475347298026, -24.961497331911133]]",ok,55.726760387420654
grazing_N100_s100_h0_M9_r0_ms2.5,grazing,100,100.0,0,9,0,2.5,2072704986791287117,7354083745648471921,0.99,0.898125,0.78,0.78,0.688125,0.0,0.0501192782003122,0.0501192782003122,1.0,1.0,100,"[[194.5145721435547, 30.0, -12.81522274017334, 231.67991803349122, -27.072860548669023], [262.25457763671875, 45.0, 100.8963623046875, 170.1025843275461, -35.36150753964784], [86.07728576660156, 60.0, 58.37742233276367, 208.8528038725589, -40.237000906904605], [-8.089115142822266, 75.0, -72.00386810302734, 48.41046891874187, -66.85820267808167], [-88.10240936279297, 90.0, -61.610069274902344, 360.0, -53.32183566795869], [27.900068283081055, 105.0, -6.128515720367432, 184.80988390240245, -85.24564961515507], [-139.27113342285156, 120.0, -0.7832041382789612, 308.90831834218136, -53.62873097937071], [-92.93756866455078, 135.0, 363.93902587890625, 313.07964067945056, -57.53636706809637], [-41.66305923461914, 150.0, -133.27545166015625, 232.12444812261936, -84.78363666159218]]",ok,57.48802757263184
grazing_N100_s100_h0_M9_r1_ms2.5,grazing,100,100.0,0,9,1,2.5,2072704986791287117,660462099117698454,1.0,0.808125,0.86,0.808125,0.678125,0.0,0.0463222146051319,0.0463222146051319,1.0,1.0,100,"[[188.69155883789062, 30.0, 435.38018798828125, 105.37835782905755, -40.541280913659484], [58.06370162963867, 45.0, -198.1757049560547, 274.2542526855313, -29.47240705022351], [46.797813415527344, 60.0, -22.596324920654297, 215.00136324287223, -60.76245883736229], [116.77030181884766, 75.0, -55.9505615234375, 178.0941272717778, -55.14248141910886], [-8.97647762298584, 90.0, -45.946510314941406, 85.82623320762563, -60.59859276634807], [-69.24297332763672, 105.0, -112.03495788574219, 103.61441720219167, -27.310346215554695], [122.2376937866211, 120.0, 40.407047271728516, 163.23612538635496, -75.07574636610326], [11.116094589233398, 135.0, 98.26004028320312, 141.61867999507749, -88.03280322059429], [-11.527727127075195, 150.0, 135.0397186279297, 206.99911280587526, -59.57325264439944]]",ok,58.97108817100525
grazing_N100_s100_h0_M9_r2_ms2.5,grazing,100,100.0,0,9,2,2.5,2072704986791287117,7840693642015691851,1.0,0.9,0.888125,0.888125,0.788125,0.0,0.0491376346244703,0.0491376346244703,1.0,1.0,100,"[[257.9181213378906, 30.0, 110.27719116210938, 133.80802586425546, -26.288373340519612], [-80.75959014892578, 45.0, -326.71588134765625, 272.6732563025123, -26.472987987385018], [20.49597930908203, 60.0, -29.762657165527344, 266.02222326837756, -66.41966428372695], [79.46292877197266, 75.0, 37.12161636352539, 107.29153852462858, -53.664324381074486], [13.695154190063477, 90.0, -95.51441955566406, 199.39360372812226, -89.79621578600427], [42.64310073852539, 105.0, 72.1708984375, 232.4758728929741, -75.45084038709545], [-145.7257537841797, 120.0, 390.7688903808594, 142.69711246149737, -70.28222812515776], [-92.96006774902344, 135.0, -102.11165618896484, 239.16687259637177, -89.98886163203983], [-176.93069458007812, 150.0, 151.70599365234375, 339.02191103620146, -47.30457309783866]]",ok,57.061739683151245
grazing_N100_s100_h0_M9_r3_ms2.5,grazing,100,100.0,0,9,3,2.5,2072704986791287117,6241908425378361619,1.0,0.92875,0.93,0.92875,0.85875,0.0,0.0450562639187524,0.0450562639187524,1.0,1.0,100,"[[63.41518020629883, 30.0, 402.53717041015625, 117.01388219738318, -37.87478484172705], [0.8198075294494629, 45.0, -155.46383666992188, 270.08170268119426, -37.77580877505335], [139.74945068359375, 60.0, -104.50838470458984, 141.2458804698773, -45.83971663936345], [11.493024826049805, 75.0, -54.49069595336914, 281.5101372719694, -55.3020260091607], [43.77079391479492, 90.0, -55.07316207885742, 71.83846101818189, -53.31430723810757], [-11.16386890411377, 105.0, 142.3380889892578, 254.7544536131225, -59.28826097511703], [-13.249902725219727, 120.0, -90.20121765136719, 178.68239927309185, -52.61828236442716], [-286.0583801269531, 135.0, -48.675174713134766, 321.4304082980895, -12.989965678100543], [104.8565673828125, 150.0, -110.45831298828125, 359.9136990315233, -49.446868185326146]]",ok,58.28011655807495
grazing_N100_s100_h0_M9_r4_ms2.5,grazing,100,100.0,0,9,4,2.5,2072704986791287117,2209914681940157505,1.0,0.86,0.84,0.84,0.71,0.0,0.0383951696503812,0.0383951696503812,1.0,1.0,100,"[[-26.667205810546875, 30.0, 413.63507080078125, 51.28938568509113, -40.73705600020856], [-434.164306640625, 45.0, 200.3357391357422, 335.7205150499705, -44.40610920405826], [46.61408615112305, 60.0, 2.305032968521118, 167.918487737649, -64.98412254074901], [-23.447940826416016, 75.0, 93.55025482177734, 0.0, -57.39624821108528], [68.1066665649414, 90.0, -88.7535171508789, 96.39556095540591, -71.53686763874533], [110.20172119140625, 105.0, -14.048989295959473, 227.3559514422383, -65.61924300652677], [-267.28466796875, 120.0, 428.8389587402344, 23.09343139617552, -36.34269049692132], [-443.605712890625, 135.0, -78.25643157958984, 355.2486021293781, -67.5013567924222], [-152.62132263183594, 150.0, -117.36331939697266, 288.92024625973914, -71.89521592095332]]",ok,56.60361409187317
grazing_N100_s100_h1_M1_r0_ms2.5,grazing,100,100.0,1,1,0,2.5,6335411650362798031,159589352664432236,0.38,0.21,0.15,0.15,0.0,0.0,9.999904810011326e-05,0.0078131331483139,0.0127988409005538,1.0,100,"[[-13.69025707244873, 30.0, 13.529934883117676, 0.0, -42.220580238274266]]",ok,10.070623874664308
grazing_N100_s100_h1_M1_r1_ms2.5,grazing,100,100.0,1,1,1,2.5,6335411650362798031,5209672406749185942,0.03,0.01,0.02,0.01,0.0,0.0,9.999659292182932e-05,0.0004120354316832,0.2426893059009917,1.0,83,"[[-87.71604919433594, 30.0, -40.13597869873047, 250.78479767826016, -75.41603947905078]]",ok,9.640624046325684
grazing_N100_s100_h1_M1_r2_ms2.5,grazing,100,100.0,1,1,2,2.5,6335411650362798031,4149347020131417732,0.09,0.04,0.05,0.04,0.0,0.0,9.999994517419602e-05,0.0001886233286094,0.530156825835818,1.0,86,"[[-45.21181106567383, 30.0, -167.46060180664062, 20.905503891388065, -53.24841155309348]]",ok,10.117422103881836
grazing_N100_s100_h1_M1_r3_ms2.5,grazing,100,100.0,1,1,3,2.5,6335411650362798031,2208768233359429915,0.04,0.01,0.02,0.01,0.0,0.0,9.999946494874284e-05,0.0002290082715404,0.4366631138520812,1.0,100,"[[-16.6876163482666, 30.0, -117.60757446289062, 63.73293192640805, -66.92549638169864]]",ok,9.715789318084717
grazing_N100_s100_h1_M1_r4_ms2.5,grazing,100,100.0,1,1,4,2.5,6335411650362798031,4784154854463638962,0.83,0.44,0.35,0.35,0.0,0.0,0.0169804419373608,0.0208940715500393,0.8126918631772782,1.0,100,"[[140.21044921875, 30.0, -58.02394485473633, 201.35521098140987, -22.471102548327348]]",ok,9.261226415634155
grazing_N100_s100_h1_M2_r0_ms2.5,grazing,100,100.0,1,2,0,2.5,6335411650362798031,4653604272162005921,0.98,0.795,0.756875,0.756875,0.601875,0.0,0.0307859792754079,0.0307859792754079,1.0,1.0,100,"[[-195.5063018798828, 30.0, 57.15571594238281, 0.8805203802794719, -23.062430307088373], [133.7463836669922, 45.0, -42.74769592285156, 197.36978470517104, -34.763397910800734]]",ok,18.35835647583008
grazing_N100_s100_h1_M2_r1_ms2.5,grazing,100,100.0,1,2,1,2.5,6335411650362798031,5682767118497803632,0.07,0.03,0.02,0.02,0.0,0.0,9.999930577712292e-05,0.0016372720330189,0.0610767812314821,1.0,91,"[[-78.37336730957031, 30.0, 13.60147476196289, 307.3165779778134, -89.99], [7.954123497009277, 45.0, 86.82496643066406, 125.27000779307119, -87.80118630727745]]",ok,13.454426527023315
grazing_N100_s100_h1_M2_r2_ms2.5,grazing,100,100.0,1,2,2,2.5,6335411650362798031,1923394084668379384,1.0,0.638125,0.57,0.57,0.248125,0.0,0.0240076272691029,0.0240877320658458,0.9966744566684884,1.0,100,"[[-75.64962768554688, 30.0, -386.3358154296875, 326.4614448627281, -36.48357086206057], [133.30068969726562, 45.0, -42.294158935546875, 196.54893680295018, -34.75119604989624]]",ok,15.536216735839844
grazing_N100_s100_h1_M2_r3_ms2.5,grazing,100,100.0,1,2,3,2.5,6335411650362798031,6868381053392817194,0.14,0.11,0.04,0.04,0.0,0.0,9.999489903173536e-05,0.0017764242406496,0.0562899879114283,1.0,65,"[[-47.047813415527344, 30.0, 38.19585418701172, 186.8260698276377, -7.705676756851538], [-169.913818359375, 45.0, -245.6509246826172, 264.7797237150815, -60.30996494120572]]",ok,13.789413452148438
grazing_N100_s100_h1_M2_r4_ms2.5,grazing,100,100.0,1,2,4,2.5,6335411650362798031,1173016829316132503,0.09,0.05,0.03,0.03,0.0,0.0,9.999973352927594e-05,0.0001771958716328,0.5643457299979544,1.0,79,"[[-130.84068298339844, 30.0, 146.7443389892578, 212.07747859593803, -0.4747869244352683], [-22.3126163482666, 45.0, -99.39263153076172, 132.57502650581483, -5.890654978917668]]",ok,15.756086587905884
grazing_N100_s100_h1_M3_r0_ms2.5,grazing,100,100.0,1,3,0,2.5,6335411650362798031,3982283878864737920,0.91,0.52,0.39,0.39,0.02,0.0,0.0452243035259853,0.0452302230565669,0.9998691244441974,1.0,99,"[[177.50509643554688, 30.0, -131.04336547851562, 279.99376432798493, -23.60366188691724], [135.91700744628906, 45.0, -40.85531234741211, 193.83108562623292, -33.665367842280524], [25.81985092163086, 60.0, -39.62097930908203, 222.9309915512509, -51.63940149594207]]",ok,23.020964860916138
grazing_N100_s100_h1_M3_r1_ms2.5,grazing,100,100.0,1,3,1,2.5,6335411650362798031,4315859640120130,0.85,0.41,0.41,0.41,0.0,0.0,0.0366662887049691,0.0366662887049691,1.0,1.0,100,"[[-191.41905212402344, 30.0, 206.76458740234375, 354.9273300639547, -29.089469134861144], [-138.59388732910156, 45.0, 8.861127853393555, 0.0, -36.59009972738953], [14.93598747253418, 60.0, -22.452106475830078, 0.0, -45.64299303224929]]",ok,25.236645698547363
grazing_N100_s100_h1_M3_r2_ms2.5,grazing,100,100.0,1,3,2,2.5,6335411650362798031,1718270838717499343,0.93,0.6,0.43,0.43,0.13,0.0,0.0365958860995428,0.0365958860995428,1.0,1.0,99,"[[396.6940002441406, 30.0, -320.4976806640625, 164.09346930037017, -30.761879331259298], [-14.65369987487793, 45.0, -92.27460479736328, 262.3292777981774, -32.16268517522771], [119.79039764404297, 60.0, -23.836381912231445, 179.144099561798, -49.87204912896122]]",ok,25.373284816741943
grazing_N100_s100_h1_M3_r3_ms2.5,grazing,100,100.0,1,3,3,2.5,6335411650362798031,1893865424983325514,1.0,0.635,0.65,0.635,0.37,0.0,0.0379743796512091,0.0379743796512091,1.0,1.0,96,"[[-119.53620910644531, 30.0, -193.29953002929688, 275.504919031198, -27.19198395571307], [-34.426963806152344, 45.0, 246.01756286621094, 57.768836888751565, -32.948242770463374], [18.658676147460938, 60.0, -23.785940170288086, 0.0, -48.41816957608837]]",ok,26.936910152435303
grazing_N100_s100_h1_M3_r4_ms2.5,grazing,100,100.0,1,3,4,2.5,6335411650362798031,5311222951354010072,1.0,0.75,0.72,0.72,0.48,0.0,0.0388856648078335,0.0388856648078335,1.0,1.0,100,"[[-18.990671157836914, 30.0, 246.9207000732422, 71.56725128021462, -26.035195665370367], [-145.92242431640625, 45.0, 262.06268310546875, 68.43093372110835, -46.39918799749757], [122.91312408447266, 60.0, -20.71241569519043, 175.75475796857737, -48.09128591144381]]",ok,24.411161184310917
grazing_N100_s100_h1_M4_r0_ms2.5,grazing,100,100.0,1,4,0,2.5,6335411650362798031,4872963283262853772,1.0,0.91,0.79875,0.79875,0.70875,0.0,0.0453953596840929,0.0453953596840929,1.0,1.0,100,"[[-396.73162841796875, 30.0, 299.19732666015625, 360.0, -13.248809685544686], [175.95794677734375, 45.0, -114.80000305175781, 177.7107349173076, -37.616929870123336], [118.4430160522461, 60.0, -45.60183334350586, 202.74838505183973, -48.376418261196186], [-35.657447814941406, 75.0, 23.392807006835938, 33.70248729904018, -57.855410614304155]]",ok,36.4952392578125
